299365	1	4
299365	1	5
299365	1	6
299365	1	7
299365	1	8
299365	1	9
299365	1	10
299365	1	11
299365	1	12
310837	1	1
310837	1	2
310837	1	3
310837	1	4
310837	1	5
310837	1	6
310837	1	7
310837	1	8
310837	1	9
310837	1	10
310837	1	11
310837	1	12
310837	1	13
310837	1	14
310837	1	15
310837	1	16
310837	1	17
310837	1	18
310837	1	19
310837	1	20
310837	1	21
310837	1	22
288603	1	1
288603	1	2
288603	1	3
288603	1	4
288603	1	5
288603	1	6
288603	1	7
288603	1	8
288603	1	9
288603	1	10
288603	1	11
288603	1	12
288603	1	13
288603	1	14
288603	1	15
288603	1	16
288603	1	17
288603	1	18
288603	1	19
288603	1	20
288603	1	21
288603	1	22
288603	1	23
288603	1	24
288603	1	25
288603	1	26
288603	1	27
288603	1	28
288603	1	29
233194	1	1
233194	1	2
233194	1	3
233194	1	4
233194	1	5
233194	1	6
233194	1	7
233194	1	8
233194	1	9
233194	1	10
233194	1	11
233194	1	12
233194	1	13
233194	1	14
233194	1	15
233194	1	16
233194	1	17
233194	1	18
233194	1	19
233194	1	20
233194	1	21
233194	1	22
233194	1	23
233194	1	24
233194	1	25
233194	1	26
233194	1	27
233194	1	28
233194	1	29
233194	1	30
233194	1	31
233194	1	32
233194	1	33
233194	1	34
233194	1	35
233194	1	36
289271	1	1
289271	1	2
289271	1	3
289271	1	4
289271	1	5
289271	1	6
289271	1	7
289271	1	8
289271	1	9
289271	1	10
289271	1	11
289271	1	12
289271	1	13
289271	1	14
289271	1	15
289271	1	16
289271	1	17
289271	1	18
289271	1	19
289271	1	20
289271	1	21
289271	1	22
289271	1	23
289271	1	24
307862	1	1
307862	1	2
307862	1	3
307862	1	4
307862	1	5
307862	1	6
307862	1	7
307862	1	8
244621	1	1
244621	1	2
244621	1	3
244621	1	4
244621	1	5
244621	1	6
244621	1	7
244621	1	8
244621	1	9
244621	1	10
244621	1	11
244621	1	12
244621	1	13
244621	1	14
244621	1	15
244621	1	16
244621	1	17
244621	1	18
244621	1	19
244621	1	20
244621	1	21
225930	1	1
225930	1	2
225930	1	3
225930	1	4
225930	1	5
225930	1	6
225930	1	7
225930	1	8
225930	1	9
225930	1	10
225930	1	11
225930	1	12
225930	1	13
225930	1	14
225930	1	15
225930	1	16
225930	1	17
225930	1	18
225930	1	19
225930	1	20
225930	1	21
225930	1	22
225930	1	23
225930	1	24
225930	1	25
225930	1	26
225930	1	27
225930	1	28
225930	1	29
225930	1	30
225930	1	31
225930	1	32
274621	1	1
274621	1	2
